mx,my,mz
1.2,-64.2,61.05
1.2,-64.2,61.05
-0.15,-64.65,62.85
0.9,-64.2,64.05
0.0,-64.8,65.25
1.05,-64.8,65.55
0.0,-64.35,68.1
0.15,-64.2,70.2
0.3,-65.85,69.9
0.3,-65.85,69.9
1.8,-63.3,71.7
0.0,-64.35,73.05
-0.9,-64.95,75.15
-0.3,-65.55,76.05
-1.05,-63.3,76.8
0.3,-62.25,78.6
0.15,-63.45,80.55
-0.15,-63.15,81.3
-1.8,-61.2,82.2
-1.8,-61.2,85.05
-1.65,-60.3,85.65
-1.8,-60.9,85.8
-1.8,-60.9,85.8
-3.0,-58.65,90.9
-0.15,-57.45,91.05
-2.25,-59.1,93.0
-2.25,-59.1,93.0
-0.15,-55.65,95.4
-1.8,-54.75,97.35
-1.8,-54.15,96.6
-1.8,-54.15,96.6
-0.9,-54.6,98.7
-2.4,-52.5,101.55
-1.65,-50.7,102.9
-2.25,-49.8,103.95
-2.1,-49.95,105.45
-1.8,-47.7,103.95
-2.25,-46.95,105.3
-2.4,-43.5,107.25
-2.4,-42.45,107.7
-2.85,-43.2,108.45
-2.25,-40.95,110.7
-3.9,-40.65,110.25
-3.9,-40.65,110.25
-2.25,-38.4,111.45
-4.65,-36.15,113.1
-4.65,-35.7,112.35
-4.2,-35.25,112.95
-2.25,-32.7,112.2
-4.35,-32.85,113.85
-3.9,-30.75,113.4
-3.9,-30.75,113.4
-5.25,-29.1,113.25
-4.5,-29.1,114.3
-4.2,-28.8,114.75
-4.5,-28.05,116.1
-4.2,-26.7,114.0
-4.35,-24.3,113.85
-5.4,-25.05,114.15
-4.65,-22.95,114.9
-6.3,-23.55,114.9
-4.35,-23.25,114.45
-4.95,-21.3,115.05
-5.25,-21.0,113.55
-4.35,-19.35,115.2
-3.75,-19.2,115.05
-4.65,-17.55,114.15
-5.1,-17.85,114.15
-4.2,-16.35,114.75
-4.95,-15.6,114.3
-3.6,-14.4,112.65
-4.2,-13.8,111.45
-4.2,-13.8,111.45
-4.5,-12.0,111.75
-3.9,-11.85,112.05
-5.4,-11.1,112.35
-6.6,-11.1,111.3
-6.0,-9.15,110.7
-5.4,-7.95,110.55
-7.2,-6.75,109.35
-6.0,-7.05,108.9
-5.4,-6.45,108.75
-7.2,-4.95,108.15
-5.85,-5.1,107.7
-7.05,-5.4,108.45
-5.7,-2.85,106.35
-7.05,-1.5,107.25
-6.6,-2.55,106.65
-8.55,-3.3,106.95
-7.8,-1.5,106.2
-7.5,-0.6,104.55
-8.7,-1.05,105.0
-8.4,0.3,104.25
-8.1,0.15,102.3
-8.85,0.45,102.6
-9.15,1.35,103.2
-8.85,1.95,101.55
-8.85,1.95,101.55
-8.4,3.15,101.7
-9.15,1.65,99.6
-8.1,2.55,100.05
-8.7,2.4,98.85
-9.6,3.3,98.7
-9.6,2.55,99.3
-8.55,3.6,95.7
-8.55,3.6,95.7
-8.85,5.85,96.15
-10.2,4.2,94.8
-9.6,5.1,93.6
-9.15,4.95,92.7
-10.2,6.3,91.2
-9.15,6.3,90.9
-10.05,6.15,90.0
-10.2,6.0,88.35
-9.9,8.1,87.6
-8.4,8.1,86.25
-8.85,6.15,86.7
-8.55,6.9,86.4
-8.7,6.75,86.25
-6.6,7.2,84.15
-7.8,7.95,82.8
-8.4,8.55,83.7
-7.95,6.0,82.65
-7.2,7.05,82.2
-7.2,8.1,81.9
-7.5,7.8,80.85
-7.5,7.8,80.85
-6.6,6.9,78.45
-6.6,6.45,78.75
-7.2,7.35,79.35
-6.75,7.35,78.3
-8.4,6.75,78.3
-6.45,7.35,76.05
-6.75,8.1,76.5
-7.35,7.95,75.6
-6.3,6.15,74.1
-7.2,6.3,74.7
-6.6,6.45,74.85
-8.4,6.3,73.5
-8.85,7.95,70.2
-8.4,8.1,71.1
-7.8,5.85,71.25
-6.45,6.0,69.9
-7.5,7.05,69.3
-8.4,6.75,70.35
-6.6,5.85,70.2
-7.8,4.8,70.2
-7.8,4.8,70.2
-7.35,7.2,67.65
-6.45,5.25,67.05
-7.35,4.35,67.95
-7.35,4.35,67.95
-7.95,4.95,67.05
-5.25,4.95,67.05
-7.5,4.95,67.8
-7.8,5.1,66.15
-7.05,4.8,65.85
-6.75,5.25,64.95
-6.3,5.85,65.1
-7.05,6.15,64.65
-6.45,5.25,66.0
-6.45,4.95,64.5
-6.45,5.25,63.75
-5.7,5.25,65.25
-6.75,5.25,64.95
-6.45,3.9,66.0
-6.0,3.9,66.75
-6.75,5.7,65.25
-7.5,4.95,65.25
-6.0,5.7,65.25
-5.85,5.4,65.85
-6.3,5.4,66.15
-6.3,5.4,66.15
-5.85,5.1,65.1
-5.4,4.05,65.4
-6.3,5.1,63.75
-6.3,5.1,65.1
-5.25,5.25,63.75
-5.1,5.85,64.35
-4.5,4.2,64.5
-5.85,4.35,64.05
-5.1,5.1,64.35
-5.4,4.05,64.35
-5.4,4.05,62.25
-5.4,4.35,64.05
-5.4,3.0,63.6
-5.25,4.95,61.95
-5.7,2.1,62.7
-5.1,4.35,62.85
-4.65,4.8,62.55
-3.9,3.6,63.3
-4.2,2.4,63.45
-4.5,3.15,61.65
-4.5,3.15,61.65
-4.65,1.95,62.25
-3.15,3.3,61.8
-3.9,1.95,60.45
-3.9,1.95,60.45
-1.65,3.0,60.0
-1.05,2.1,57.3
-3.9,0.75,56.7
-3.9,0.75,56.7
-2.85,37.95,57.0
-2.4,-0.15,53.1
-3.0,-1.05,54.0
-1.65,-0.75,53.55
-2.85,-2.25,53.1
-1.5,-2.4,52.65
-1.2,-3.3,51.3
-0.9,-4.05,50.25
-1.2,-4.8,50.25
-0.9,-4.05,50.7
-1.65,-4.35,49.95
-0.9,-4.05,48.45
0.9,-4.8,47.4
-0.15,-6.15,46.65
-0.15,-6.9,45.6
1.2,-7.65,47.4
0.15,-6.45,45.6
-1.2,-6.9,45.6
1.5,-7.8,44.7
1.05,-8.55,45.45
1.05,-8.55,45.45
1.5,-9.9,45.0
2.1,-10.05,43.35
2.4,-11.1,43.05
0.3,-12.0,42.15
1.65,-12.6,43.05
0.9,-12.9,44.1
2.25,-13.5,41.1
1.8,-12.75,39.6
2.1,-15.75,38.7
1.2,-16.5,39.45
3.75,-15.9,38.25
4.2,-17.7,40.65
2.4,-17.25,38.4
3.6,-19.35,37.65
2.4,-17.55,39.15
4.35,-19.05,39.15
4.95,-19.5,38.85
4.5,-18.75,37.5
3.0,-18.15,38.25
3.9,-18.3,38.4
3.9,-18.3,38.4
3.15,-17.55,38.4
3.15,-17.25,39.75
3.3,-15.9,40.35
2.55,-15.9,39.3
2.25,-14.55,41.4
3.75,-15.3,41.1
2.85,-13.65,42.3
2.85,-13.65,42.3
3.6,-12.6,41.55
3.6,-11.85,44.1
2.55,-10.95,43.95
1.5,-10.2,43.65
0.9,-7.95,46.35
1.65,-7.2,46.65
3.0,-8.55,46.8
1.65,-5.85,47.1
0.75,-6.0,49.8
0.3,-4.95,49.8
0.3,-4.95,52.2
0.3,-2.4,53.4
0.3,-2.4,53.4
0.0,0.3,55.2
-1.65,1.2,56.4
0.0,1.65,59.85
-1.8,1.35,60.9
-2.1,2.25,62.55
-1.65,2.55,63.6
-1.2,4.05,67.2
-1.8,4.95,66.75
-2.1,4.8,68.25
-2.85,6.15,69.75
-1.8,5.25,87.3
-1.8,4.95,87.6
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-2.1,3.6,90.0
-1.05,3.9,91.65
-2.25,3.15,91.95
-2.25,2.4,94.5
-2.85,2.25,96.15
-1.8,3.15,97.05
-3.0,2.1,98.4
-3.0,2.1,98.4
-1.2,1.2,99.75
-4.65,0.15,101.85
-3.9,-1.2,102.6
-4.5,-1.35,102.75
-3.75,-1.35,103.5
-4.2,-1.65,104.25
-3.6,-4.05,104.4
-4.2,-4.5,106.05
-4.5,-4.5,107.1
-4.65,-5.4,105.9
-7.35,-4.8,107.25
-4.65,-3.6,108.45
-4.65,-3.6,108.45
-4.2,-4.95,107.1
-5.4,-4.8,108.75
-5.85,-4.8,106.65
-4.35,-5.4,107.25
-5.85,-4.35,107.7
-4.65,-5.1,107.7
-5.85,-3.3,105.15
-5.85,-3.3,105.15
-4.35,-2.25,104.85
-4.95,-2.85,105.0
-5.4,-1.5,103.65
-3.6,-3.3,103.35
-4.95,0.0,102.45
-4.5,0.3,100.2
-4.95,1.05,101.4
-4.5,0.0,99.9
-4.65,2.55,96.9
-3.75,3.45,96.6
-3.75,3.15,93.0
-5.1,6.15,92.1
-5.1,6.15,92.1
-4.35,5.4,88.5
-3.0,4.95,88.35
-3.0,4.95,88.35
-4.5,6.3,87.3
-2.85,6.9,84.9
-4.35,6.15,82.35
-4.65,6.9,81.3
-4.35,5.4,79.5
-5.4,5.4,79.2
-3.6,5.1,75.15
-0.9,6.45,74.1
-2.25,5.25,73.2
-2.1,5.1,69.45
-2.85,3.6,66.45
-1.05,4.2,64.95
-0.15,3.6,63.6
-1.05,2.1,61.95
-1.5,1.05,60.15
-0.75,0.6,57.75
-0.9,-0.45,56.1
-0.9,-0.45,56.1
0.3,-2.1,52.95
0.45,-2.25,52.8
1.2,-5.1,51.0
0.9,-4.35,51.3
3.6,-7.95,49.2
3.3,-7.8,46.5
4.65,-8.7,46.35
3.6,-10.05,44.1
4.2,-11.4,43.95
5.25,-12.75,44.7
5.85,-12.15,44.1
6.6,-12.9,43.8
6.0,-15.6,43.95
7.35,-15.75,43.05
8.4,-16.35,42.15
7.2,-17.4,40.35
7.2,-17.4,40.35
7.35,-19.05,40.2
7.95,-22.35,40.65
8.1,-23.25,39.75
8.1,-23.25,39.75
8.55,-25.35,37.95
7.8,-26.1,37.65
9.15,-28.8,38.85
9.15,-28.8,38.85
10.2,-32.4,37.5
10.05,-34.35,37.35
10.8,-36.75,38.7
9.9,-35.85,38.85
9.6,-36.75,39.15
10.65,-39.15,38.55
10.05,-41.4,38.4
11.4,-41.55,40.35
10.05,-43.95,40.95
9.15,-44.1,41.4
9.45,-44.85,40.65
10.65,-47.25,41.85
10.65,-47.25,41.85
12.6,-46.2,43.2
10.95,-49.05,44.7
11.7,-50.1,44.7
12.0,-51.0,45.15
12.6,-52.35,48.3
13.05,-54.9,49.2
13.35,-55.2,51.15
13.35,-55.2,51.15
13.35,-55.2,52.2
11.4,-55.8,54.75
12.75,-56.1,54.9
12.3,-55.65,56.4
12.9,-57.0,57.0
13.35,-57.0,55.8
13.65,-55.8,57.75
13.8,-55.65,58.2
14.25,-56.4,59.25
15.45,-56.7,61.05
13.65,-56.55,61.95
15.9,-57.3,62.7
15.9,-57.3,62.7
13.5,-57.45,63.3
14.4,-57.3,63.45
13.35,-57.3,66.3
14.85,-57.0,63.75
15.15,-58.05,66.0
13.8,-57.15,67.95
13.35,-58.65,69.3
13.5,-57.45,70.2
13.35,-58.65,71.7
11.55,-58.5,74.1
10.2,-60.9,75.0
10.2,-59.4,75.3
9.45,-61.2,77.1
7.95,-61.5,76.8
6.75,-60.15,78.6
7.05,-60.3,80.55
6.0,-59.85,79.65
5.7,-60.15,82.2
4.65,-60.3,84.9
6.75,-59.4,83.7
6.75,-59.4,83.7
6.0,-57.6,87.6
4.5,-58.05,87.6
4.65,-57.45,88.95
3.9,-56.7,89.55
3.0,-57.3,91.65
2.25,-56.55,92.4
1.65,-56.4,93.6
2.25,-56.55,93.75
1.05,-55.2,97.05
-0.3,-52.65,97.05
-2.1,-53.85,99.75
-0.45,-53.85,99.75
-3.15,-51.75,100.05
-4.5,-51.9,102.75
-5.25,-49.8,103.5
-6.3,-48.9,104.85
-5.1,-47.85,105.15
-6.6,-46.35,106.65
-8.4,-47.25,107.85
-7.35,-44.7,106.95
-7.35,-44.7,106.95
-8.7,-41.55,108.9
-10.65,-42.75,111.75
-9.6,-41.85,110.85
-9.6,-41.85,110.85
-9.9,-39.15,111.45
-12.9,-38.4,112.95
-13.05,-38.25,110.85
-13.05,-38.25,110.85
-13.65,-37.35,114.0
-12.9,-36.3,114.0
-14.25,-35.7,112.65
-13.05,-35.7,113.1
-12.15,-34.8,114.0
-14.25,-32.85,114.15
-14.1,-32.4,114.75
-13.35,-29.85,113.25
-14.1,-28.5,115.5
-12.9,-29.55,115.05
-13.8,-28.65,114.9
-12.75,-27.6,114.9
-12.75,-27.6,114.9
-13.35,-24.45,114.75
-12.75,-26.1,115.65
-14.25,-25.35,115.65
-13.5,-24.75,115.65
-12.75,-25.05,115.65
-14.25,-23.25,114.9
-12.6,-24.15,116.55
-13.65,-22.05,114.0
-13.5,-24.75,114.9
-11.4,-23.85,115.5
-12.75,-25.05,115.65
-13.35,-23.4,115.5
-13.65,-25.2,115.8
-13.5,-25.35,115.95
-14.1,-25.2,116.55
-13.65,-27.3,115.8
-13.65,-27.3,115.8
-14.1,-27.75,115.8
-13.35,-28.5,114.75
-14.1,-31.95,114.3
-14.1,-31.95,114.3
-15.15,-34.2,114.3
-13.05,-34.65,113.85
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.7,-32.4,114.75
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-8.85,-31.8,114.15
-51.0,-37.8,78.75
-52.2,-39.45,78.9
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
-51.15,-38.7,76.8
6.0,-57.0,46.8
5.7,-55.2,45.0
5.7,-55.2,45.0
5.7,-55.2,45.0
5.7,-55.2,45.0
5.7,-55.2,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
6.0,-56.55,45.45
0.15,-18.6,36.9
0.15,-18.6,36.9
-0.75,-16.35,39.6
-0.75,-16.35,39.6
-0.75,-16.35,39.6
-0.75,-16.35,39.6
-0.75,-16.35,39.6
-0.75,-16.35,39.6
-0.75,-16.35,39.6
-0.75,-16.35,39.6
