time_ms,roll_deg,pitch_deg,yaw_deg,magYaw_deg,mx,my,mz,gz,dt
4636,0.03,0.01,-0.73,214.57,-25.33,17.44,-38.65,-0.0031,0.0100
4653,0.07,0.01,-1.44,216.41,-25.68,18.90,-38.71,0.0044,0.0166
4670,0.10,0.01,-2.15,216.44,-25.68,18.90,-38.71,0.0017,0.0170
4687,0.14,0.01,-2.86,215.70,-23.55,16.83,-38.65,-0.0028,0.0170
4704,0.17,0.02,-3.57,216.85,-24.80,18.48,-39.93,-0.0041,0.0170
4721,0.20,0.02,-4.28,215.30,-26.47,18.62,-38.47,-0.0033,0.0170
4738,0.24,0.02,-4.98,216.06,-24.31,17.56,-38.01,-0.0031,0.0170
4755,0.27,0.03,-5.66,216.72,-24.14,17.84,-37.86,0.0044,0.0170
4772,0.31,0.03,-6.35,216.76,-24.14,17.84,-37.86,-0.0020,0.0170
4789,0.34,0.02,-7.03,219.06,-23.89,19.17,-38.44,0.0007,0.0170
4806,0.38,0.03,-7.70,216.87,-24.53,18.16,-38.61,0.0031,0.0170
4823,0.41,0.03,-8.38,217.11,-25.30,18.88,-37.96,0.0004,0.0170
4840,0.44,0.03,-9.05,218.92,-23.52,18.71,-37.98,-0.0031,0.0170
4857,0.47,0.04,-9.71,219.55,-23.95,19.48,-39.17,-0.0036,0.0170
4874,0.50,0.05,-10.36,219.57,-23.95,19.48,-39.17,0.0020,0.0170
4891,0.52,0.05,-11.01,218.16,-23.87,18.44,-38.43,0.0017,0.0170
4908,0.54,0.06,-11.67,217.42,-23.83,17.89,-39.99,0.0007,0.0170
4925,0.56,0.08,-12.32,218.59,-23.90,18.74,-38.72,-0.0015,0.0170
4942,0.58,0.09,-12.97,218.91,-23.28,18.45,-39.10,-0.0020,0.0170
4959,0.61,0.10,-13.61,218.93,-23.28,18.45,-39.10,-0.0028,0.0170
4976,0.64,0.10,-14.25,218.11,-24.16,18.57,-37.87,-0.0028,0.0170
4993,0.66,0.10,-14.89,219.66,-23.79,19.33,-39.30,-0.0041,0.0170
5010,0.68,0.09,-15.54,216.49,-23.70,17.12,-38.53,-0.0039,0.0170
5027,0.71,0.10,-16.16,218.73,-23.67,18.57,-37.84,-0.0007,0.0170
5044,0.73,0.10,-16.79,218.07,-23.72,18.15,-38.55,0.0009,0.0170
5061,0.75,0.11,-17.42,218.09,-23.72,18.15,-38.55,-0.0052,0.0170
5078,0.78,0.11,-18.05,217.26,-25.86,19.20,-38.87,-0.0001,0.0170
5095,0.80,0.11,-18.68,216.54,-24.11,17.40,-37.56,0.0007,0.0170
5112,0.82,0.11,-19.30,216.99,-23.38,17.12,-38.50,0.0007,0.0170
5129,0.84,0.12,-19.91,217.86,-24.60,18.61,-39.34,-0.0004,0.0170
5146,0.87,0.12,-20.51,220.22,-23.29,19.18,-39.12,0.0060,0.0170
5163,0.89,0.12,-21.11,217.85,-23.83,17.99,-37.98,0.0020,0.0170
5180,0.90,0.11,-21.72,217.27,-24.41,18.02,-39.17,-0.0012,0.0170
5197,0.92,0.12,-22.32,218.01,-24.69,18.74,-38.49,-0.0001,0.0170
5214,0.95,0.13,-22.92,218.80,-24.16,18.87,-37.88,0.0001,0.0170
5231,0.98,0.13,-23.53,215.11,-25.66,17.44,-38.67,-0.0020,0.0170
5248,0.99,0.13,-24.13,215.12,-25.66,17.44,-38.67,0.0015,0.0170
5265,1.00,0.13,-24.73,217.00,-24.47,17.85,-37.88,0.0028,0.0170
5282,1.02,0.13,-25.32,217.20,-23.59,17.28,-39.10,-0.0017,0.0170
5299,1.04,0.14,-25.90,218.46,-24.39,18.74,-38.76,-0.0007,0.0170
5316,1.06,0.14,-26.49,217.30,-23.94,17.58,-39.41,-0.0017,0.0170
5333,1.08,0.15,-27.06,218.61,-25.19,19.48,-38.54,0.0015,0.0170
5350,1.09,0.15,-27.63,218.62,-25.19,19.48,-38.54,-0.0023,0.0170
5367,1.10,0.15,-28.22,216.56,-25.23,18.03,-39.23,-0.0057,0.0170
5384,1.12,0.15,-28.78,218.81,-24.85,19.32,-38.37,-0.0028,0.0170
5401,1.14,0.15,-29.36,217.22,-24.72,18.12,-36.90,-0.0036,0.0170
5418,1.15,0.15,-29.92,217.54,-24.53,18.16,-38.61,-0.0009,0.0170
5435,1.16,0.15,-30.48,218.48,-23.69,18.14,-38.26,-0.0020,0.0170
5452,1.18,0.16,-31.04,218.49,-23.69,18.14,-38.26,0.0004,0.0170
5469,1.20,0.16,-31.60,217.81,-24.98,18.63,-40.08,-0.0025,0.0170
5486,1.20,0.16,-32.14,218.76,-23.82,18.42,-37.70,0.0007,0.0170
5503,1.22,0.16,-32.69,220.22,-23.62,19.28,-37.14,-0.0055,0.0170
5520,1.23,0.17,-33.25,215.67,-25.33,17.44,-38.65,-0.0049,0.0170
5537,1.25,0.17,-33.79,220.56,-22.89,18.86,-38.22,-0.0108,0.0170
5554,1.27,0.18,-34.32,220.57,-22.89,18.86,-38.22,-0.0012,0.0170
5571,1.28,0.18,-34.84,219.68,-24.17,19.31,-37.89,0.0076,0.0170
5588,1.29,0.18,-35.37,217.62,-24.38,18.01,-38.74,0.0116,0.0170
5605,1.32,0.19,-35.89,218.70,-24.37,18.74,-38.47,0.0073,0.0170
5622,1.36,0.21,-36.42,219.66,-23.52,18.71,-37.98,-0.0028,0.0170
5639,1.39,0.23,-36.96,218.61,-23.51,17.98,-37.96,-0.0161,0.0170
5656,1.40,0.26,-37.49,219.57,-22.69,17.97,-37.90,-0.0153,0.0170
5673,1.41,0.26,-38.04,217.52,-23.79,17.44,-39.54,-0.0204,0.0170
5690,1.44,0.27,-38.56,219.90,-23.91,19.18,-38.73,-0.0103,0.0170
5707,1.50,0.33,-39.07,218.62,-23.36,17.84,-38.23,-0.0047,0.0170
5724,1.58,0.40,-39.59,218.12,-24.23,18.16,-38.87,0.0004,0.0170
5741,1.65,0.43,-40.09,218.17,-24.23,18.16,-38.87,0.0145,0.0170
5758,1.72,0.47,-40.59,216.94,-25.19,18.02,-38.80,0.0068,0.0170
5775,1.76,0.51,-41.10,218.12,-23.53,17.56,-38.38,-0.0007,0.0170
5792,1.82,0.56,-41.60,218.11,-23.62,17.58,-39.39,0.0020,0.0170
5809,1.88,0.63,-42.09,219.27,-24.22,18.88,-38.60,0.0095,0.0170
5826,1.94,0.73,-42.58,217.83,-24.41,18.02,-39.17,0.0129,0.0170
5843,2.00,0.85,-43.06,217.80,-24.41,18.02,-39.17,0.0172,0.0170
5860,2.04,1.00,-43.54,216.57,-25.73,18.19,-39.41,0.0239,0.0170
5877,2.07,1.07,-44.01,219.18,-22.84,17.83,-37.77,0.0169,0.0170
5894,2.08,1.08,-44.50,216.69,-24.26,17.25,-37.42,0.0017,0.0170
5911,2.09,1.10,-44.99,217.46,-25.18,18.46,-38.52,0.0004,0.0170
5928,2.09,1.12,-45.48,215.86,-25.28,17.42,-37.93,0.0028,0.0170
5945,2.09,1.16,-45.96,215.83,-25.28,17.42,-37.93,0.0140,0.0170
5962,2.10,1.17,-46.45,217.16,-23.88,17.27,-38.69,0.0017,0.0170
5979,2.11,1.18,-46.94,215.55,-25.78,17.58,-38.11,-0.0017,0.0170
5996,2.12,1.18,-47.41,218.27,-24.48,18.48,-39.90,0.0012,0.0170
6013,2.11,1.19,-47.89,218.23,-23.81,17.98,-37.69,-0.0028,0.0170
6030,2.12,1.19,-48.36,216.87,-23.55,16.83,-38.65,0.0063,0.0170
6047,2.13,1.20,-48.83,216.88,-23.55,16.83,-38.65,-0.0017,0.0170
6064,2.14,1.19,-49.31,216.30,-24.69,17.29,-38.74,-0.0039,0.0170
6081,2.14,1.19,-49.78,217.68,-24.14,17.84,-37.86,-0.0023,0.0170
6098,2.14,1.20,-50.24,217.98,-24.89,18.61,-38.93,0.0004,0.0170
6115,2.15,1.20,-50.70,216.89,-25.32,18.16,-38.38,0.0023,0.0170
6132,2.16,1.20,-51.17,214.47,-25.73,16.74,-39.67,0.0023,0.0170
6149,2.18,1.21,-51.62,219.02,-23.37,18.13,-38.24,0.0036,0.0170
6166,2.19,1.21,-52.08,216.24,-25.71,17.99,-37.11,0.0001,0.0170
6183,2.20,1.22,-52.52,218.37,-23.23,17.56,-38.65,0.0033,0.0170
6200,2.20,1.22,-52.97,217.60,-23.47,17.25,-37.65,0.0023,0.0170
6217,2.20,1.22,-53.41,218.25,-23.71,17.85,-38.54,0.0007,0.0170
6234,2.21,1.22,-53.85,218.25,-23.71,17.85,-38.54,0.0044,0.0170
6251,2.22,1.23,-54.29,217.58,-25.43,18.73,-37.54,0.0017,0.0170
6268,2.29,1.24,-54.78,217.21,-24.29,17.55,-37.72,-0.0502,0.0170
6285,2.22,1.22,-55.29,219.02,-23.24,18.00,-38.66,-0.0782,0.0170
6302,2.15,1.20,-55.73,215.98,-24.18,16.69,-38.55,0.0023,0.0170
6319,2.17,1.20,-56.17,217.08,-24.14,17.40,-37.85,0.0023,0.0170
6336,2.18,1.20,-56.60,216.70,-24.31,17.26,-38.00,-0.0012,0.0170
6353,2.21,1.21,-57.04,217.37,-24.53,17.87,-38.60,-0.0065,0.0170
6370,2.22,1.21,-57.47,216.72,-24.34,17.27,-38.43,-0.0007,0.0170
6387,2.26,1.22,-57.91,215.38,-24.86,16.71,-38.89,0.0009,0.0170
6404,2.28,1.23,-58.33,218.70,-23.56,18.00,-38.68,-0.0036,0.0170
6421,2.28,1.23,-58.74,218.70,-23.56,18.00,-38.68,-0.0012,0.0170
6438,2.28,1.24,-59.16,217.14,-24.20,17.42,-38.57,-0.0015,0.0170
6455,2.29,1.25,-59.58,218.46,-24.95,18.92,-39.66,-0.0012,0.0170
6472,2.27,1.26,-60.00,216.41,-24.93,17.45,-39.62,-0.0007,0.0170
6489,2.26,1.27,-60.41,216.93,-25.35,18.17,-38.67,-0.0012,0.0170
6506,2.28,1.27,-60.82,217.69,-23.86,17.56,-38.40,0.0004,0.0170
6523,2.27,1.28,-61.23,217.68,-23.86,17.56,-38.40,-0.0031,0.0170
6540,2.30,1.28,-61.63,219.65,-23.28,18.45,-39.10,-0.0007,0.0170
6557,2.30,1.28,-62.04,216.97,-23.60,16.85,-39.37,-0.0023,0.0170
6574,2.31,1.29,-62.45,215.39,-24.83,16.70,-38.60,-0.0012,0.0170
6591,2.33,1.30,-62.86,216.71,-24.25,17.15,-39.28,-0.0044,0.0170
6608,2.34,1.30,-63.27,216.21,-23.57,16.36,-37.07,-0.0039,0.0170
6625,2.35,1.30,-63.68,216.21,-23.57,16.36,-37.07,-0.0047,0.0170
6642,2.37,1.31,-64.08,215.28,-25.89,17.32,-39.55,-0.0015,0.0170
6659,2.40,1.31,-64.48,217.32,-23.70,17.12,-38.53,-0.0063,0.0170
6676,2.49,1.31,-64.87,218.94,-24.42,18.75,-39.19,0.0004,0.0170
6693,2.60,1.31,-65.26,216.51,-25.88,18.04,-39.27,0.0007,0.0170
6710,2.70,1.32,-65.65,215.32,-24.77,16.39,-37.87,0.0033,0.0170
6727,2.84,1.33,-66.04,215.45,-24.77,16.39,-37.87,0.0073,0.0170
6744,3.01,1.34,-66.42,216.77,-24.30,16.83,-37.99,0.0084,0.0170
6761,3.12,1.36,-66.83,214.75,-27.23,17.45,-38.07,-0.0228,0.0170
6778,3.25,1.36,-67.24,217.14,-25.13,17.57,-38.06,-0.0228,0.0170
6795,3.38,1.37,-67.65,217.90,-25.37,18.18,-38.96,-0.0390,0.0170
6812,3.49,1.37,-68.05,217.99,-25.37,18.18,-38.96,-0.0342,0.0170
6829,3.58,1.36,-68.44,216.34,-25.60,17.13,-37.95,-0.0132,0.0170
6846,3.68,1.36,-68.83,216.43,-25.63,17.14,-38.38,-0.0116,0.0170
6863,3.80,1.37,-69.22,218.16,-24.67,17.57,-38.46,-0.0238,0.0170
6880,3.92,1.37,-69.62,214.81,-26.38,16.41,-37.70,-0.0177,0.0170
6897,4.06,1.37,-70.00,215.39,-26.54,16.84,-37.58,-0.0148,0.0170
6914,4.14,1.37,-70.38,215.47,-26.54,16.84,-37.58,-0.0057,0.0170
6931,4.29,1.36,-70.77,217.16,-24.58,16.52,-37.43,-0.0244,0.0170
6948,4.44,1.36,-71.13,219.37,-25.24,18.57,-37.23,-0.0177,0.0170
6965,4.59,1.36,-71.51,216.56,-26.95,17.60,-38.62,-0.0167,0.0170
6982,4.76,1.36,-71.88,220.52,-24.48,18.58,-37.90,-0.0236,0.0170
6999,4.91,1.35,-72.26,215.73,-27.82,17.34,-39.40,-0.0198,0.0170
7016,5.06,1.34,-72.63,217.19,-26.34,17.41,-37.00,-0.0167,0.0170
7033,5.19,1.35,-73.00,217.35,-26.55,17.58,-37.59,-0.0220,0.0170
7050,5.25,1.35,-73.35,216.87,-27.69,18.03,-37.68,-0.0031,0.0170
7067,5.28,1.34,-73.70,216.80,-26.97,17.32,-38.91,-0.0017,0.0170
7084,5.35,1.33,-74.05,217.90,-25.67,17.25,-36.81,-0.0068,0.0170
7101,5.44,1.33,-74.39,217.98,-25.67,17.25,-36.81,0.0007,0.0170
7118,5.60,1.33,-74.75,218.86,-26.89,18.75,-37.64,-0.0281,0.0170
7135,5.76,1.33,-75.12,216.01,-27.23,16.82,-36.19,-0.0220,0.0170
7152,5.86,1.33,-75.48,214.58,-27.84,15.99,-37.79,-0.0161,0.0170
7169,5.97,1.33,-75.83,218.06,-27.14,18.15,-36.79,-0.0137,0.0170
7186,6.04,1.33,-76.18,216.69,-28.30,17.88,-37.15,-0.0084,0.0170
7203,6.13,1.33,-76.53,216.76,-28.30,17.88,-37.15,-0.0151,0.0170
7220,6.24,1.34,-76.86,218.15,-26.18,17.27,-37.13,-0.0111,0.0170
7237,6.34,1.33,-77.20,216.25,-27.64,16.85,-37.22,-0.0065,0.0170
7254,6.49,1.33,-77.54,218.08,-27.25,17.99,-36.22,-0.0161,0.0170
7288,6.83,1.37,-78.29,215.89,-27.22,16.09,-36.17,-0.0356,0.0170
7305,7.02,1.37,-78.63,218.47,-27.41,18.14,-36.09,-0.0270,0.0170
7322,7.24,1.37,-78.98,218.38,-27.79,18.16,-36.83,-0.0366,0.0170
7339,7.46,1.39,-79.31,215.93,-28.68,16.84,-36.01,-0.0001,0.0170
7356,7.67,1.41,-79.59,218.78,-26.55,17.38,-35.58,0.0334,0.0170
7373,7.89,1.44,-79.87,214.89,-29.15,16.11,-36.02,0.0452,0.0170
7390,8.14,1.46,-80.14,215.06,-29.15,16.11,-36.02,0.0537,0.0170
7407,8.32,1.47,-80.41,217.90,-28.66,18.00,-35.60,0.0409,0.0170
7424,8.48,1.49,-80.68,219.92,-26.74,17.98,-35.89,0.0332,0.0170
7441,8.63,1.48,-80.97,217.85,-28.87,17.86,-36.19,0.0212,0.0170
7458,8.72,1.48,-81.27,217.22,-28.59,17.25,-34.86,0.0084,0.0170
7475,8.74,1.47,-81.58,217.00,-28.12,16.66,-35.10,-0.0076,0.0170
7492,8.76,1.48,-81.89,217.01,-28.12,16.66,-35.10,-0.0012,0.0170
7509,8.78,1.47,-82.20,216.87,-27.29,15.92,-35.03,-0.0036,0.0170
7526,8.80,1.48,-82.51,217.38,-29.39,17.98,-34.65,-0.0071,0.0170
7543,8.80,1.48,-82.80,218.73,-28.08,18.11,-34.42,0.0052,0.0170
7560,8.78,1.48,-83.10,217.14,-29.58,17.60,-37.09,-0.0023,0.0170
7577,8.76,1.48,-83.40,215.84,-28.45,15.94,-35.40,0.0044,0.0170
7594,8.81,1.48,-83.71,215.87,-28.45,15.94,-35.40,0.0004,0.0170
7611,8.74,1.47,-84.01,216.87,-28.18,16.78,-33.82,-0.0039,0.0170
7628,8.78,1.48,-84.29,219.18,-27.44,17.96,-34.51,0.0025,0.0170
7645,8.77,1.48,-84.58,217.30,-29.18,17.57,-36.06,0.0020,0.0170
7662,8.80,1.48,-84.87,216.78,-29.85,17.59,-36.39,0.0017,0.0170
7679,8.83,1.48,-85.17,215.19,-29.42,16.10,-35.33,-0.0017,0.0170
7696,8.87,1.47,-85.45,217.41,-29.20,17.58,-36.35,0.0057,0.0170
7713,8.94,1.48,-85.74,218.54,-27.52,17.25,-35.65,-0.0023,0.0170
7730,8.95,1.48,-86.02,216.78,-29.34,17.14,-36.20,0.0004,0.0170
7747,9.02,1.48,-86.29,218.65,-28.31,17.98,-35.29,0.0105,0.0170
7764,9.11,1.50,-86.57,215.46,-29.33,15.97,-36.18,0.0057,0.0170
7781,9.09,1.50,-86.87,215.44,-29.33,15.97,-36.18,-0.0028,0.0170
7798,9.11,1.50,-87.13,219.47,-28.27,18.70,-34.59,0.0017,0.0170
7815,9.15,1.49,-87.43,215.36,-29.24,15.95,-35.17,-0.0071,0.0170
7832,9.19,1.50,-87.70,218.33,-27.62,16.84,-36.93,-0.0047,0.0170
7849,9.19,1.51,-87.98,218.00,-28.23,17.13,-36.41,-0.0020,0.0170
7866,9.19,1.51,-88.25,217.57,-28.47,17.11,-35.42,0.0012,0.0170
7883,9.19,1.51,-88.52,217.96,-29.99,18.85,-33.85,-0.0001,0.0170
7900,9.21,1.51,-88.78,220.19,-29.33,20.05,-35.55,-0.0025,0.0170
7917,9.29,1.52,-89.02,218.20,-29.40,18.42,-34.66,0.0207,0.0170
7934,9.36,1.52,-89.26,219.48,-28.55,18.59,-36.18,0.0167,0.0170
7951,9.45,1.53,-89.51,218.62,-27.92,17.52,-34.54,0.0183,0.0170
7968,9.53,1.52,-89.75,218.67,-27.92,17.52,-34.54,0.0113,0.0170
7985,9.61,1.52,-90.01,218.17,-28.45,17.40,-35.14,0.0017,0.0170
8002,9.66,1.52,-90.27,218.32,-29.84,18.46,-36.12,-0.0001,0.0170
8019,9.69,1.53,-90.53,216.95,-29.60,17.52,-33.22,0.0020,0.0170
8036,9.72,1.53,-90.80,218.51,-29.58,18.57,-34.82,-0.0100,0.0170
8053,9.78,1.53,-91.05,217.46,-29.36,17.54,-34.35,0.0031,0.0170
8070,9.84,1.52,-91.31,217.49,-29.36,17.54,-34.35,0.0025,0.0170
8087,9.89,1.53,-91.57,217.31,-30.03,17.84,-34.55,-0.0012,0.0170
8104,9.94,1.52,-91.82,217.45,-29.00,17.23,-33.89,0.0004,0.0170
8121,9.96,1.52,-92.08,216.95,-29.68,17.25,-34.37,-0.0025,0.0170
8138,10.02,1.52,-92.34,215.86,-29.34,16.08,-34.32,0.0031,0.0170
8155,10.07,1.53,-92.58,218.78,-27.97,17.25,-35.25,0.0033,0.0170
8172,10.11,1.53,-92.82,218.80,-27.97,17.25,-35.25,0.0012,0.0170
8189,10.15,1.53,-93.07,216.78,-30.10,17.14,-35.54,0.0020,0.0170
8206,10.16,1.53,-93.32,217.80,-29.27,17.41,-35.20,0.0004,0.0170
8223,10.18,1.54,-93.57,215.66,-31.08,16.86,-35.75,0.0001,0.0170
8240,10.25,1.55,-93.81,218.01,-29.57,17.84,-34.80,0.0009,0.0170
8257,10.32,1.55,-94.05,218.05,-29.57,17.84,-34.80,-0.0023,0.0170
8274,10.37,1.55,-94.29,218.48,-30.07,18.58,-34.85,-0.0025,0.0170
8291,10.41,1.55,-94.54,215.28,-31.27,16.82,-34.04,0.0020,0.0170
8308,10.47,1.55,-94.78,217.48,-31.01,18.44,-34.49,0.0033,0.0170
8325,10.51,1.54,-95.01,218.67,-29.73,18.43,-34.68,0.0020,0.0170
8342,10.56,1.54,-95.25,216.96,-30.35,17.41,-34.56,0.0025,0.0170
8359,10.61,1.53,-95.49,216.99,-30.35,17.41,-34.56,0.0015,0.0170
8376,10.66,1.55,-95.73,217.88,-30.23,18.00,-35.00,-0.0108,0.0170
8393,10.73,1.55,-95.96,217.54,-29.59,17.12,-35.22,0.0017,0.0170
8410,10.81,1.55,-96.19,216.93,-30.43,17.14,-35.56,0.0052,0.0170
8427,10.87,1.56,-96.41,219.36,-29.32,18.69,-33.66,0.0097,0.0170
8444,10.90,1.57,-96.64,217.53,-29.53,17.10,-34.50,-0.0052,0.0170
8461,11.01,1.57,-96.87,217.60,-29.53,17.10,-34.50,0.0047,0.0170
8478,11.13,1.58,-97.09,218.89,-28.80,17.41,-35.45,0.0007,0.0170
8495,11.25,1.59,-97.32,215.49,-30.09,15.78,-33.65,0.0041,0.0170
8512,11.32,1.58,-97.54,219.14,-29.01,17.96,-33.91,-0.0036,0.0170
8529,11.41,1.59,-97.77,216.33,-31.03,16.84,-35.03,0.0039,0.0170
8546,11.57,1.56,-97.99,216.06,-30.62,16.38,-34.13,0.0121,0.0170
8563,11.78,1.60,-98.20,216.30,-31.58,17.26,-33.78,0.0161,0.0170
8580,11.91,1.60,-98.43,215.69,-31.34,16.65,-32.89,0.0023,0.0170
8597,12.04,1.62,-98.67,215.89,-31.24,16.52,-33.74,-0.0159,0.0170
8614,12.17,1.62,-98.91,216.90,-30.40,16.80,-33.26,-0.0177,0.0170
8631,12.26,1.62,-99.13,217.45,-30.56,17.38,-33.14,-0.0023,0.0170
8648,12.37,1.63,-99.36,217.51,-30.56,17.38,-33.14,-0.0076,0.0170
8665,12.49,1.62,-99.58,218.04,-30.31,17.40,-34.13,-0.0103,0.0170
8682,12.60,1.61,-99.81,216.39,-32.07,17.27,-33.82,-0.0087,0.0170
8699,12.68,1.60,-100.00,218.79,-30.25,18.11,-33.14,0.0103,0.0170
8716,12.74,1.60,-100.21,219.55,-29.43,18.09,-33.08,-0.0012,0.0170
8733,12.84,1.61,-100.42,216.74,-31.35,17.09,-32.90,0.0017,0.0170
8750,12.97,1.61,-100.64,216.81,-31.35,17.09,-32.90,-0.0004,0.0170
8767,13.21,1.62,-100.86,217.85,-32.18,18.57,-33.00,-0.0172,0.0170
8784,13.31,1.60,-101.08,214.99,-32.55,15.96,-33.97,0.0028,0.0170
8801,13.38,1.61,-101.28,217.57,-31.68,17.83,-32.94,0.0012,0.0170
8818,13.50,1.62,-101.48,218.84,-30.65,17.84,-34.16,-0.0020,0.0170
8835,13.63,1.61,-101.68,217.96,-31.26,17.55,-33.77,0.0105,0.0170
8852,13.73,1.61,-101.87,218.03,-31.26,17.55,-33.77,0.0052,0.0170
8869,13.82,1.60,-102.07,218.05,-30.13,17.05,-31.81,-0.0015,0.0170
8886,13.94,1.58,-102.28,217.75,-32.00,17.97,-32.83,-0.0044,0.0170
8903,14.25,1.58,-102.51,215.97,-33.16,16.44,-35.45,-0.0265,0.0170
8920,14.42,1.57,-102.73,216.77,-32.41,16.84,-34.12,-0.0135,0.0170
8937,14.51,1.55,-102.94,215.50,-32.06,15.37,-34.06,-0.0047,0.0170
8954,14.60,1.56,-103.15,215.55,-32.06,15.37,-34.06,0.0025,0.0170
8971,14.76,1.59,-103.35,218.12,-33.35,18.88,-33.37,-0.0076,0.0170
8988,14.81,1.58,-103.55,217.98,-32.60,18.41,-32.16,-0.0036,0.0170
9005,14.95,1.55,-103.75,217.54,-33.61,18.58,-32.67,-0.0073,0.0170
9022,15.17,1.54,-103.95,216.26,-32.34,16.63,-31.24,0.0009,0.0170
9039,15.27,1.54,-104.14,217.56,-32.99,17.85,-33.04,-0.0039,0.0170
9056,15.36,1.54,-104.34,216.24,-34.78,17.87,-33.16,0.0028,0.0170
9073,15.44,1.54,-104.54,216.09,-33.88,17.25,-32.23,-0.0023,0.0170
9090,15.51,1.53,-104.74,215.12,-34.97,17.25,-31.59,0.0020,0.0170
9107,15.62,1.55,-104.92,218.10,-32.39,18.10,-31.57,0.0036,0.0170
9124,15.79,1.56,-105.10,217.43,-33.43,18.52,-30.36,0.0105,0.0170
9141,16.03,1.57,-105.28,217.54,-33.43,18.52,-30.36,0.0071,0.0170
9158,16.31,1.56,-105.47,217.54,-32.58,17.24,-32.14,-0.0041,0.0170
9175,16.61,1.57,-105.66,215.91,-33.42,16.63,-30.60,-0.0015,0.0170
9192,16.90,1.58,-105.85,217.11,-32.49,16.77,-31.12,0.0052,0.0170
9209,17.15,1.59,-106.02,217.70,-33.14,17.80,-30.90,0.0049,0.0170
9226,17.24,1.58,-106.21,216.02,-33.34,16.07,-31.73,-0.0009,0.0170
9243,17.30,1.58,-106.40,216.06,-33.34,16.07,-31.73,-0.0007,0.0170
9260,17.50,1.60,-106.58,215.94,-33.39,16.33,-30.31,0.0100,0.0170
9277,17.80,1.61,-106.76,215.88,-34.64,16.67,-31.70,0.0132,0.0170
9294,18.16,1.61,-106.93,216.89,-35.19,18.39,-30.20,0.0063,0.0170
9311,18.41,1.61,-107.11,215.19,-35.81,17.08,-30.07,0.0068,0.0170
9328,18.59,1.59,-107.31,215.28,-35.81,17.08,-30.07,-0.0065,0.0170
9345,18.79,1.59,-107.50,215.36,-35.81,17.08,-30.07,-0.0063,0.0170
9362,19.11,1.58,-107.69,217.62,-34.18,18.08,-29.69,-0.0103,0.0170
9379,19.37,1.57,-107.87,216.38,-34.07,17.03,-28.51,-0.0092,0.0170
9396,19.73,1.56,-108.06,218.07,-33.68,17.92,-29.50,-0.0175,0.0170
9413,20.16,1.55,-108.27,215.28,-36.76,17.23,-29.71,-0.0276,0.0170
9430,20.48,1.56,-108.47,215.40,-36.76,17.23,-29.71,-0.0172,0.0170
9447,20.64,1.55,-108.64,217.89,-35.12,18.66,-29.19,-0.0055,0.0170
9464,20.85,1.53,-108.82,217.19,-35.08,17.92,-28.89,-0.0041,0.0170
9481,21.06,1.52,-108.99,216.52,-36.72,18.39,-29.01,-0.0028,0.0170
9498,21.09,1.52,-109.18,215.79,-35.67,17.04,-28.34,-0.0068,0.0170
9515,21.14,1.51,-109.35,216.77,-34.89,17.33,-28.57,-0.0028,0.0170
9532,21.35,1.52,-109.52,216.85,-34.89,17.33,-28.57,-0.0047,0.0170
9549,21.68,1.55,-109.70,215.99,-36.21,17.21,-28.95,-0.0063,0.0170
9566,21.79,1.56,-109.88,215.82,-36.67,17.50,-28.56,-0.0009,0.0170
9583,21.95,1.55,-110.04,216.93,-36.33,18.51,-28.13,0.0023,0.0170
9600,22.14,1.55,-110.20,215.35,-36.97,17.20,-28.29,0.0084,0.0170
9617,22.21,1.54,-110.38,215.10,-37.21,16.65,-29.44,0.0012,0.0170
9634,22.30,1.56,-110.54,216.04,-36.90,17.38,-29.43,0.0073,0.0170
9651,22.52,1.59,-110.70,214.95,-37.31,16.78,-28.59,0.0153,0.0170
9668,22.84,1.62,-110.85,215.55,-37.91,18.08,-27.80,0.0185,0.0170
9685,23.09,1.61,-111.01,214.78,-35.97,16.41,-26.05,0.0129,0.0170
9702,23.28,1.60,-111.17,214.92,-36.55,16.44,-27.24,0.0095,0.0170
9719,23.43,1.60,-111.33,214.98,-36.55,16.44,-27.24,0.0036,0.0170
9736,23.55,1.60,-111.50,214.53,-35.89,15.42,-27.31,-0.0012,0.0170
9753,23.67,1.61,-111.67,215.25,-37.71,17.48,-27.34,-0.0020,0.0170
9770,23.72,1.60,-111.83,215.82,-36.89,17.47,-27.29,0.0025,0.0170
9787,23.91,1.60,-111.99,215.20,-37.33,17.32,-26.74,0.0063,0.0170
9804,24.16,1.59,-112.16,214.09,-37.98,16.46,-26.91,0.0036,0.0170
9821,24.41,1.58,-112.32,214.17,-37.98,16.46,-26.91,0.0025,0.0170
9838,24.57,1.58,-112.48,216.01,-36.71,18.29,-24.85,0.0039,0.0170
9855,24.74,1.58,-112.63,217.04,-37.41,18.80,-27.50,0.0047,0.0170
9872,25.00,1.56,-112.79,213.62,-38.70,16.73,-25.68,0.0079,0.0170
9889,25.29,1.55,-112.94,214.64,-37.89,17.16,-25.63,0.0119,0.0170
9906,25.43,1.54,-113.10,214.89,-37.56,17.15,-25.61,0.0017,0.0170
9923,25.55,1.54,-113.25,214.93,-37.56,17.15,-25.61,0.0023,0.0170
9940,25.75,1.52,-113.42,213.95,-38.93,16.60,-26.55,0.0017,0.0170
9957,25.92,1.52,-113.59,213.81,-38.97,17.15,-24.99,-0.0047,0.0170
